iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
78,"(25, 7)","(25, 6)",North,"[(25, 8) via North, (24, 7) via West]","[(25, 7), (25, 5)]","[(25, 5), (25, 8), (24, 7)]","[(25, 6)]",1,0,1
79,"(25, 5)","(25, 6)",South,[],"[(25, 5), (25, 8), (24, 7)]","[(25, 8), (24, 7)]","[(25, 6), (25, 7)]",1,0,1
80,"(25, 5)",,,"[(25, 6) via North, (24, 5) via West]","[(25, 5)]","[(25, 6), (24, 5)]",[],0,0,0
81,"(25, 6)","(25, 5)",North,"[(25, 7) via North]","[(25, 6), (24, 5)]","[(24, 5), (25, 7)]","[(25, 5)]",1,0,1
82,"(24, 5)","(25, 5)",West,[],"[(24, 5), (25, 7)]","[(25, 7)]","[(25, 5), (25, 6)]",1,0,1
83,"(24, 5)",,,"[(25, 5) via East, (23, 5) via West]","[(24, 5)]","[(25, 5), (23, 5)]",[],0,0,0
84,"(25, 5)","(24, 5)",East,"[(25, 6) via North]","[(25, 5), (23, 5)]","[(23, 5), (25, 6)]","[(24, 5)]",1,0,1
85,"(23, 5)","(24, 5)",West,[],"[(23, 5), (25, 6)]","[(25, 6)]","[(24, 5), (25, 5)]",1,0,1
86,"(23, 5)",,,"[(23, 4) via South, (24, 5) via East]","[(23, 5)]","[(23, 4), (24, 5)]",[],0,0,0
87,"(23, 4)","(23, 5)",South,[],"[(23, 4), (24, 5)]","[(24, 5)]","[(23, 5)]",1,0,1
88,"(23, 4)",,,"[(23, 5) via North, (23, 3) via South]","[(23, 4)]","[(23, 5), (23, 3)]",[],0,0,0
89,"(23, 5)","(23, 4)",North,"[(24, 5) via East]","[(23, 5), (23, 3)]","[(23, 3), (24, 5)]","[(23, 4)]",1,0,1
90,"(23, 3)","(23, 4)",South,[],"[(23, 3), (24, 5)]","[(24, 5)]","[(23, 4), (23, 5)]",1,0,1
91,"(23, 3)",,,"[(23, 4) via North, (23, 2) via South, (24, 3) via East]","[(23, 3)]","[(23, 4), (23, 2), (24, 3)]",[],0,0,0
92,"(23, 4)","(23, 3)",North,"[(23, 5) via North]","[(23, 4), (23, 2), (24, 3)]","[(23, 2), (24, 3), (23, 5)]","[(23, 3)]",1,0,1
93,"(23, 2)","(23, 3)",South,[],"[(23, 2), (24, 3), (23, 5)]","[(24, 3), (23, 5)]","[(23, 3), (23, 4)]",1,0,1
94,"(23, 2)",,,"[(23, 3) via North, (23, 1) via South]","[(23, 2)]","[(23, 3), (23, 1)]",[],0,0,0
95,"(23, 3)","(23, 2)",North,"[(23, 4) via North, (24, 3) via East]","[(23, 3), (23, 1)]","[(23, 1), (23, 4), (24, 3)]","[(23, 2)]",1,0,1
96,"(23, 1)","(23, 2)",South,[],"[(23, 1), (23, 4), (24, 3)]","[(23, 4), (24, 3)]","[(23, 2), (23, 3)]",1,0,1
97,"(23, 1)",,,"[(23, 2) via North, (22, 1) via West]","[(23, 1)]","[(23, 2), (22, 1)]",[],0,0,0
98,"(23, 2)","(23, 1)",North,"[(23, 3) via North]","[(23, 2), (22, 1)]","[(22, 1), (23, 3)]","[(23, 1)]",1,0,1
99,"(22, 1)","(23, 1)",West,[],"[(22, 1), (23, 3)]","[(23, 3)]","[(23, 1), (23, 2)]",1,0,1
100,"(22, 1)",,,"[(23, 1) via East, (21, 1) via West]","[(22, 1)]","[(23, 1), (21, 1)]",[],0,0,0
101,"(23, 1)","(22, 1)",East,"[(23, 2) via North]","[(23, 1), (21, 1)]","[(21, 1), (23, 2)]","[(22, 1)]",1,0,1
102,"(21, 1)","(22, 1)",West,[],"[(21, 1), (23, 2)]","[(23, 2)]","[(22, 1), (23, 1)]",1,0,1
103,"(21, 1)",,,"[(22, 1) via East]","[(21, 1)]","[(22, 1)]",[],0,0,0
104,"(22, 1)","(21, 1)",East,"[(23, 1) via East]","[(22, 1)]","[(23, 1)]","[(21, 1)]",1,0,1
105,"(23, 1)","(22, 1)",East,"[(23, 2) via North]","[(23, 1)]","[(23, 2)]","[(21, 1), (22, 1)]",2,0,2
106,"(23, 2)","(23, 1)",North,"[(23, 3) via North]","[(23, 2)]","[(23, 3)]","[(21, 1), (22, 1), (23, 1)]",3,0,3
107,"(23, 3)","(23, 2)",North,"[(23, 4) via North, (24, 3) via East]","[(23, 3)]","[(23, 4), (24, 3)]","[(21, 1), (22, 1), (23, 1), (23, 2)]",4,0,4
108,"(23, 4)","(23, 3)",North,"[(23, 5) via North]","[(23, 4), (24, 3)]","[(24, 3), (23, 5)]","[(21, 1), (22, 1), (23, 1), (23, 2), (23, 3)]",5,0,5
109,"(24, 3)","(23, 3)",East,[],"[(24, 3), (23, 5)]","[(23, 5)]","[(21, 1), (22, 1), (23, 1), (23, 2), (23, 3), (23, 4)]",5,0,5
110,"(24, 3)",,,"[(25, 3) via East, (23, 3) via West]","[(24, 3)]","[(25, 3), (23, 3)]",[],0,0,0
111,"(25, 3)","(24, 3)",East,[],"[(25, 3), (23, 3)]","[(23, 3)]","[(24, 3)]",1,0,1
112,"(25, 3)",,,"[(25, 2) via South, (26, 3) via East, (24, 3) via West]","[(25, 3)]","[(25, 2), (26, 3), (24, 3)]",[],0,0,0
113,"(25, 2)","(25, 3)",South,[],"[(25, 2), (26, 3), (24, 3)]","[(26, 3), (24, 3)]","[(25, 3)]",1,0,1
114,"(25, 2)",,,"[(25, 3) via North, (25, 1) via South]","[(25, 2)]","[(25, 3), (25, 1)]",[],0,0,0
115,"(25, 3)","(25, 2)",North,"[(26, 3) via East, (24, 3) via West]","[(25, 3), (25, 1)]","[(25, 1), (26, 3), (24, 3)]","[(25, 2)]",1,0,1
116,"(25, 1)","(25, 2)",South,[],"[(25, 1), (26, 3), (24, 3)]","[(26, 3), (24, 3)]","[(25, 2), (25, 3)]",1,0,1
117,"(25, 1)",,,"[(25, 2) via North, (26, 1) via East]","[(25, 1)]","[(25, 2), (26, 1)]",[],0,0,0
118,"(25, 2)","(25, 1)",North,"[(25, 3) via North]","[(25, 2), (26, 1)]","[(26, 1), (25, 3)]","[(25, 1)]",1,0,1
119,"(26, 1)","(25, 1)",East,[],"[(26, 1), (25, 3)]","[(25, 3)]","[(25, 1), (25, 2)]",1,0,1
120,"(26, 1)",,,"[(27, 1) via East, (25, 1) via West]","[(26, 1)]","[(27, 1), (25, 1)]",[],0,0,0
121,"(27, 1)","(26, 1)",East,[],"[(27, 1), (25, 1)]","[(25, 1)]","[(26, 1)]",1,0,1
122,"(27, 1)",,,"[(28, 1) via East, (26, 1) via West]","[(27, 1)]","[(28, 1), (26, 1)]",[],0,0,0
123,"(28, 1)","(27, 1)",East,[],"[(28, 1), (26, 1)]","[(26, 1)]","[(27, 1)]",1,0,1
124,"(28, 1)",,,"[(29, 1) via East, (27, 1) via West]","[(28, 1)]","[(29, 1), (27, 1)]",[],0,0,0
125,"(29, 1)","(28, 1)",East,[],"[(29, 1), (27, 1)]","[(27, 1)]","[(28, 1)]",1,0,1
126,"(29, 1)",,,"[(29, 2) via North, (28, 1) via West]","[(29, 1)]","[(29, 2), (28, 1)]",[],0,0,0
127,"(29, 2)","(29, 1)",North,[],"[(29, 2), (28, 1)]","[(28, 1)]","[(29, 1)]",1,0,1
128,"(29, 2)",,,"[(29, 3) via North, (29, 1) via South]","[(29, 2)]","[(29, 3), (29, 1)]",[],0,0,0
129,"(29, 3)","(29, 2)",North,[],"[(29, 3), (29, 1)]","[(29, 1)]","[(29, 2)]",1,0,1
130,"(29, 3)",,,"[(29, 4) via North, (29, 2) via South]","[(29, 3)]","[(29, 4), (29, 2)]",[],0,0,0
131,"(29, 4)","(29, 3)",North,[],"[(29, 4), (29, 2)]","[(29, 2)]","[(29, 3)]",1,0,1
132,"(29, 4)",,,"[(29, 3) via South, (28, 4) via West]","[(29, 4)]","[(29, 3), (28, 4)]",[],0,0,0
133,"(29, 3)","(29, 4)",South,"[(29, 2) via South]","[(29, 3), (28, 4)]","[(28, 4), (29, 2)]","[(29, 4)]",1,0,1
134,"(28, 4)","(29, 4)",West,[],"[(28, 4), (29, 2)]","[(29, 2)]","[(29, 4), (29, 3)]",1,0,1
135,"(28, 4)",,,"[(29, 4) via East, (27, 4) via West]","[(28, 4)]","[(29, 4), (27, 4)]",[],0,0,0
136,"(29, 4)","(28, 4)",East,"[(29, 3) via South]","[(29, 4), (27, 4)]","[(27, 4), (29, 3)]","[(28, 4)]",1,0,1
137,"(27, 4)","(28, 4)",West,[],"[(27, 4), (29, 3)]","[(29, 3)]","[(28, 4), (29, 4)]",1,0,1
138,"(27, 4)",,,"[(27, 5) via North, (27, 3) via South, (28, 4) via East]","[(27, 4)]","[(27, 5), (27, 3), (28, 4)]",[],0,0,0
139,"(27, 5)","(27, 4)",North,[],"[(27, 5), (27, 3), (28, 4)]","[(27, 3), (28, 4)]","[(27, 4)]",1,0,1
140,"(27, 5)",,,"[(27, 6) via North, (27, 4) via South]","[(27, 5)]","[(27, 6), (27, 4)]",[],0,0,0
141,"(27, 6)","(27, 5)",North,[],"[(27, 6), (27, 4)]","[(27, 4)]","[(27, 5)]",1,0,1
142,"(27, 6)",,,"[(27, 5) via South, (28, 6) via East]","[(27, 6)]","[(27, 5), (28, 6)]",[],0,0,0
143,"(27, 5)","(27, 6)",South,"[(27, 4) via South]","[(27, 5), (28, 6)]","[(28, 6), (27, 4)]","[(27, 6)]",1,0,1
144,"(28, 6)","(27, 6)",East,[],"[(28, 6), (27, 4)]","[(27, 4)]","[(27, 6), (27, 5)]",1,0,1
145,"(28, 6)",,,"[(29, 6) via East, (27, 6) via West]","[(28, 6)]","[(29, 6), (27, 6)]",[],0,0,0
146,"(29, 6)","(28, 6)",East,[],"[(29, 6), (27, 6)]","[(27, 6)]","[(28, 6)]",1,0,1
147,"(29, 6)",,,"[(29, 7) via North, (28, 6) via West]","[(29, 6)]","[(29, 7), (28, 6)]",[],0,0,0
148,"(29, 7)","(29, 6)",North,[],"[(29, 7), (28, 6)]","[(28, 6)]","[(29, 6)]",1,0,1
149,"(29, 7)",,,"[(29, 8) via North, (29, 6) via South]","[(29, 7)]","[(29, 8), (29, 6)]",[],0,0,0
150,"(29, 8)","(29, 7)",North,[],"[(29, 8), (29, 6)]","[(29, 6)]","[(29, 7)]",1,0,1
151,"(29, 8)",,,"[(29, 7) via South, (28, 8) via West]","[(29, 8)]","[(29, 7), (28, 8)]",[],0,0,0
152,"(29, 7)","(29, 8)",South,"[(29, 6) via South]","[(29, 7), (28, 8)]","[(28, 8), (29, 6)]","[(29, 8)]",1,0,1
153,"(28, 8)","(29, 8)",West,[],"[(28, 8), (29, 6)]","[(29, 6)]","[(29, 8), (29, 7)]",1,0,1
154,"(28, 8)",,,"[(29, 8) via East, (27, 8) via West]","[(28, 8)]","[(29, 8), (27, 8)]",[],0,0,0
155,"(29, 8)","(28, 8)",East,"[(29, 7) via South]","[(29, 8), (27, 8)]","[(27, 8), (29, 7)]","[(28, 8)]",1,0,1
156,"(27, 8)","(28, 8)",West,[],"[(27, 8), (29, 7)]","[(29, 7)]","[(28, 8), (29, 8)]",1,0,1
157,"(27, 8)",,,"[(27, 9) via North, (28, 8) via East]","[(27, 8)]","[(27, 9), (28, 8)]",[],0,0,0
158,"(27, 9)","(27, 8)",North,[],"[(27, 9), (28, 8)]","[(28, 8)]","[(27, 8)]",1,0,1
159,"(27, 9)",,,"[(27, 10) via North, (27, 8) via South]","[(27, 9)]","[(27, 10), (27, 8)]",[],0,0,0
160,"(27, 10)","(27, 9)",North,[],"[(27, 10), (27, 8)]","[(27, 8)]","[(27, 9)]",1,0,1
161,"(27, 10)",,,"[(27, 11) via North, (27, 9) via South, (28, 10) via East]","[(27, 10)]","[(27, 11), (27, 9), (28, 10)]",[],0,0,0
162,"(27, 11)","(27, 10)",North,[],"[(27, 11), (27, 9), (28, 10)]","[(27, 9), (28, 10)]","[(27, 10)]",1,0,1
163,"(27, 11)",,,"[(27, 12) via North, (27, 10) via South, (28, 11) via East, (26, 11) via West]","[(27, 11)]","[(27, 12), (27, 10), (28, 11), (26, 11)]",[],0,0,0
164,"(27, 12)","(27, 11)",North,[],"[(27, 12), (27, 10), (28, 11), (26, 11)]","[(27, 10), (28, 11), (26, 11)]","[(27, 11)]",1,0,1
165,"(27, 12)",,,"[(27, 13) via North, (27, 11) via South, (28, 12) via East, (26, 12) via West]","[(27, 12)]","[(27, 13), (27, 11), (28, 12), (26, 12)]",[],0,0,0
166,"(27, 13)","(27, 12)",North,[],"[(27, 13), (27, 11), (28, 12), (26, 12)]","[(27, 11), (28, 12), (26, 12)]","[(27, 12)]",1,0,1
167,"(27, 13)",,,"[(27, 12) via South, (28, 13) via East, (26, 13) via West]","[(27, 13)]","[(27, 12), (28, 13), (26, 13)]",[],0,0,0
168,"(27, 12)","(27, 13)",South,"[(27, 11) via South, (28, 12) via East, (26, 12) via West]","[(27, 12), (28, 13), (26, 13)]","[(28, 13), (26, 13), (27, 11), (28, 12), (26, 12)]","[(27, 13)]",1,0,1
169,"(28, 13)","(27, 13)",East,[],"[(28, 13), (26, 13), (27, 11), (28, 12), (26, 12)]","[(26, 13), (27, 11), (28, 12), (26, 12)]","[(27, 13), (27, 12)]",1,0,1
170,"(28, 13)",,,"[(28, 12) via South, (29, 13) via East, (27, 13) via West]","[(28, 13)]","[(28, 12), (29, 13), (27, 13)]",[],0,0,0
171,"(28, 12)","(28, 13)",South,[],"[(28, 12), (29, 13), (27, 13)]","[(29, 13), (27, 13)]","[(28, 13)]",1,0,1
172,"(28, 12)",,,"[(28, 13) via North, (28, 11) via South, (29, 12) via East, (27, 12) via West]","[(28, 12)]","[(28, 13), (28, 11), (29, 12), (27, 12)]",[],0,0,0
173,"(28, 13)","(28, 12)",North,"[(29, 13) via East, (27, 13) via West]","[(28, 13), (28, 11), (29, 12), (27, 12)]","[(28, 11), (29, 12), (27, 12), (29, 13), (27, 13)]","[(28, 12)]",1,0,1
174,"(28, 11)","(28, 12)",South,[],"[(28, 11), (29, 12), (27, 12), (29, 13), (27, 13)]","[(29, 12), (27, 12), (29, 13), (27, 13)]","[(28, 12), (28, 13)]",1,0,1
175,"(28, 11)",,,"[(28, 12) via North, (28, 10) via South, (29, 11) via East, (27, 11) via West]","[(28, 11)]","[(28, 12), (28, 10), (29, 11), (27, 11)]",[],0,0,0
176,"(28, 12)","(28, 11)",North,"[(28, 13) via North, (29, 12) via East, (27, 12) via West]","[(28, 12), (28, 10), (29, 11), (27, 11)]","[(28, 10), (29, 11), (27, 11), (28, 13), (29, 12), (27, 12)]","[(28, 11)]",1,0,1
177,"(28, 10)","(28, 11)",South,[],"[(28, 10), (29, 11), (27, 11), (28, 13), (29, 12), (27, 12)]","[(29, 11), (27, 11), (28, 13), (29, 12), (27, 12)]","[(28, 11), (28, 12)]",1,0,1
178,"(28, 10)",,,"[(28, 11) via North, (29, 10) via East, (27, 10) via West]","[(28, 10)]","[(28, 11), (29, 10), (27, 10)]",[],0,0,0
179,"(28, 11)","(28, 10)",North,"[(28, 12) via North, (29, 11) via East, (27, 11) via West]","[(28, 11), (29, 10), (27, 10)]","[(29, 10), (27, 10), (28, 12), (29, 11), (27, 11)]","[(28, 10)]",1,0,1
180,"(29, 10)","(28, 10)",East,[],"[(29, 10), (27, 10), (28, 12), (29, 11), (27, 11)]","[(27, 10), (28, 12), (29, 11), (27, 11)]","[(28, 10), (28, 11)]",1,0,1
181,"(29, 10)",,,"[(29, 11) via North, (28, 10) via West]","[(29, 10)]","[(29, 11), (28, 10)]",[],0,0,0
182,"(29, 11)","(29, 10)",North,[],"[(29, 11), (28, 10)]","[(28, 10)]","[(29, 10)]",1,0,1
183,"(29, 11)",,,"[(29, 12) via North, (29, 10) via South, (28, 11) via West]","[(29, 11)]","[(29, 12), (29, 10), (28, 11)]",[],0,0,0
184,"(29, 12)","(29, 11)",North,[],"[(29, 12), (29, 10), (28, 11)]","[(29, 10), (28, 11)]","[(29, 11)]",1,0,1
185,"(29, 12)",,,"[(29, 13) via North, (29, 11) via South, (28, 12) via West]","[(29, 12)]","[(29, 13), (29, 11), (28, 12)]",[],0,0,0
186,"(29, 13)","(29, 12)",North,[],"[(29, 13), (29, 11), (28, 12)]","[(29, 11), (28, 12)]","[(29, 12)]",1,0,1
