iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
132,"(17, 4)","(16, 4)",East,"[(18, 4) via East]","[(17, 4):0.00014497980009764433, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(18, 4):0.00014879449736326933, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(34, 16), (34, 15), (33, 16), (34, 14), (33, 14), (32, 16), (32, 14), (31, 16), (31, 14), (30, 16), (30, 14), (30, 13), (29, 16), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (28, 16), (30, 9), (29, 10), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (29, 6), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (30, 3), (31, 3), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (27, 16), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (26, 16), (27, 2), (27, 3), (26, 2), (27, 4), (27, 5), (25, 16), (27, 6), (27, 7), (25, 2), (27, 8), (27, 9), (25, 15), (26, 9), (24, 16), (25, 14), (25, 9), (26, 14), (24, 2), (27, 14), (27, 13), (27, 12), (27, 11), (26, 11), (24, 9), (25, 11), (23, 16), (23, 2), (24, 11), (23, 9), (24, 12), (23, 12), (22, 16), (22, 2), (22, 9), (22, 12), (21, 16), (21, 2), (21, 9), (21, 12), (20, 16), (20, 2), (20, 9), (20, 12), (20, 10), (20, 11), (19, 16), (19, 2), (19, 12), (19, 11), (18, 16), (18, 2), (18, 12), (17, 16), (17, 2), (17, 12), (17, 13), (16, 16), (16, 2), (16, 12), (17, 14), (16, 14), (15, 16), (15, 2), (15, 12), (15, 14), (15, 3), (14, 16), (14, 2), (15, 4), (14, 12), (16, 4), (14, 14)]",0.00014497980009764433,0,0.00014497980009764433
133,"(18, 4)","(17, 4)",East,"[(19, 4) via East]","[(18, 4):0.00014879449736326933, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(19, 4):0.00015070184599608183, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(34, 16), (34, 15), (33, 16), (34, 14), (33, 14), (32, 16), (32, 14), (31, 16), (31, 14), (30, 16), (30, 14), (30, 13), (29, 16), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (28, 16), (30, 9), (29, 10), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (29, 6), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (30, 3), (31, 3), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (27, 16), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (26, 16), (27, 2), (27, 3), (26, 2), (27, 4), (27, 5), (25, 16), (27, 6), (27, 7), (25, 2), (27, 8), (27, 9), (25, 15), (26, 9), (24, 16), (25, 14), (25, 9), (26, 14), (24, 2), (27, 14), (27, 13), (27, 12), (27, 11), (26, 11), (24, 9), (25, 11), (23, 16), (23, 2), (24, 11), (23, 9), (24, 12), (23, 12), (22, 16), (22, 2), (22, 9), (22, 12), (21, 16), (21, 2), (21, 9), (21, 12), (20, 16), (20, 2), (20, 9), (20, 12), (20, 10), (20, 11), (19, 16), (19, 2), (19, 12), (19, 11), (18, 16), (18, 2), (18, 12), (17, 16), (17, 2), (17, 12), (17, 13), (16, 16), (16, 2), (16, 12), (17, 14), (16, 14), (15, 16), (15, 2), (15, 12), (15, 14), (15, 3), (14, 16), (14, 2), (15, 4), (14, 12), (16, 4), (14, 14), (17, 4)]",0.00014879449736326933,0,0.00014879449736326933
134,"(19, 4)","(18, 4)",East,"[(19, 5) via North, (20, 4) via East]","[(19, 4):0.00015070184599608183, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(20, 4):0.00015165552031248808, (19, 5):0.00015260919462889433, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(34, 16), (34, 15), (33, 16), (34, 14), (33, 14), (32, 16), (32, 14), (31, 16), (31, 14), (30, 16), (30, 14), (30, 13), (29, 16), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (28, 16), (30, 9), (29, 10), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (29, 6), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (30, 3), (31, 3), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (27, 16), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (26, 16), (27, 2), (27, 3), (26, 2), (27, 4), (27, 5), (25, 16), (27, 6), (27, 7), (25, 2), (27, 8), (27, 9), (25, 15), (26, 9), (24, 16), (25, 14), (25, 9), (26, 14), (24, 2), (27, 14), (27, 13), (27, 12), (27, 11), (26, 11), (24, 9), (25, 11), (23, 16), (23, 2), (24, 11), (23, 9), (24, 12), (23, 12), (22, 16), (22, 2), (22, 9), (22, 12), (21, 16), (21, 2), (21, 9), (21, 12), (20, 16), (20, 2), (20, 9), (20, 12), (20, 10), (20, 11), (19, 16), (19, 2), (19, 12), (19, 11), (18, 16), (18, 2), (18, 12), (17, 16), (17, 2), (17, 12), (17, 13), (16, 16), (16, 2), (16, 12), (17, 14), (16, 14), (15, 16), (15, 2), (15, 12), (15, 14), (15, 3), (14, 16), (14, 2), (15, 4), (14, 12), (16, 4), (14, 14), (17, 4), (18, 4)]",0.00015070184599608183,0,0.00015070184599608183
135,"(20, 4)","(19, 4)",East,"[(21, 4) via East]","[(20, 4):0.00015165552031248808, (19, 5):0.00015260919462889433, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(21, 4):0.0001521323574706912, (19, 5):0.00015260919462889433, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(34, 16), (34, 15), (33, 16), (34, 14), (33, 14), (32, 16), (32, 14), (31, 16), (31, 14), (30, 16), (30, 14), (30, 13), (29, 16), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (28, 16), (30, 9), (29, 10), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (29, 6), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (30, 3), (31, 3), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (27, 16), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (26, 16), (27, 2), (27, 3), (26, 2), (27, 4), (27, 5), (25, 16), (27, 6), (27, 7), (25, 2), (27, 8), (27, 9), (25, 15), (26, 9), (24, 16), (25, 14), (25, 9), (26, 14), (24, 2), (27, 14), (27, 13), (27, 12), (27, 11), (26, 11), (24, 9), (25, 11), (23, 16), (23, 2), (24, 11), (23, 9), (24, 12), (23, 12), (22, 16), (22, 2), (22, 9), (22, 12), (21, 16), (21, 2), (21, 9), (21, 12), (20, 16), (20, 2), (20, 9), (20, 12), (20, 10), (20, 11), (19, 16), (19, 2), (19, 12), (19, 11), (18, 16), (18, 2), (18, 12), (17, 16), (17, 2), (17, 12), (17, 13), (16, 16), (16, 2), (16, 12), (17, 14), (16, 14), (15, 16), (15, 2), (15, 12), (15, 14), (15, 3), (14, 16), (14, 2), (15, 4), (14, 12), (16, 4), (14, 14), (17, 4), (18, 4), (19, 4)]",0.00015165552031248808,0,0.00015165552031248808
136,"(21, 4)","(20, 4)",East,"[(21, 5) via North]","[(21, 4):0.0001521323574706912, (19, 5):0.00015260919462889433, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(19, 5):0.00015260919462889433, (21, 5):0.00015260919462889433, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(34, 16), (34, 15), (33, 16), (34, 14), (33, 14), (32, 16), (32, 14), (31, 16), (31, 14), (30, 16), (30, 14), (30, 13), (29, 16), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (28, 16), (30, 9), (29, 10), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (29, 6), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (30, 3), (31, 3), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (27, 16), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (26, 16), (27, 2), (27, 3), (26, 2), (27, 4), (27, 5), (25, 16), (27, 6), (27, 7), (25, 2), (27, 8), (27, 9), (25, 15), (26, 9), (24, 16), (25, 14), (25, 9), (26, 14), (24, 2), (27, 14), (27, 13), (27, 12), (27, 11), (26, 11), (24, 9), (25, 11), (23, 16), (23, 2), (24, 11), (23, 9), (24, 12), (23, 12), (22, 16), (22, 2), (22, 9), (22, 12), (21, 16), (21, 2), (21, 9), (21, 12), (20, 16), (20, 2), (20, 9), (20, 12), (20, 10), (20, 11), (19, 16), (19, 2), (19, 12), (19, 11), (18, 16), (18, 2), (18, 12), (17, 16), (17, 2), (17, 12), (17, 13), (16, 16), (16, 2), (16, 12), (17, 14), (16, 14), (15, 16), (15, 2), (15, 12), (15, 14), (15, 3), (14, 16), (14, 2), (15, 4), (14, 12), (16, 4), (14, 14), (17, 4), (18, 4), (19, 4), (20, 4)]",0.0001521323574706912,0,0.0001521323574706912
137,"(19, 5)","(19, 4)",North,"[(19, 6) via North]","[(19, 5):0.00015260919462889433, (21, 5):0.00015260919462889433, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(21, 5):0.00015260919462889433, (19, 6):0.00015451654326170683, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(34, 16), (34, 15), (33, 16), (34, 14), (33, 14), (32, 16), (32, 14), (31, 16), (31, 14), (30, 16), (30, 14), (30, 13), (29, 16), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (28, 16), (30, 9), (29, 10), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (29, 6), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (30, 3), (31, 3), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (27, 16), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (26, 16), (27, 2), (27, 3), (26, 2), (27, 4), (27, 5), (25, 16), (27, 6), (27, 7), (25, 2), (27, 8), (27, 9), (25, 15), (26, 9), (24, 16), (25, 14), (25, 9), (26, 14), (24, 2), (27, 14), (27, 13), (27, 12), (27, 11), (26, 11), (24, 9), (25, 11), (23, 16), (23, 2), (24, 11), (23, 9), (24, 12), (23, 12), (22, 16), (22, 2), (22, 9), (22, 12), (21, 16), (21, 2), (21, 9), (21, 12), (20, 16), (20, 2), (20, 9), (20, 12), (20, 10), (20, 11), (19, 16), (19, 2), (19, 12), (19, 11), (18, 16), (18, 2), (18, 12), (17, 16), (17, 2), (17, 12), (17, 13), (16, 16), (16, 2), (16, 12), (17, 14), (16, 14), (15, 16), (15, 2), (15, 12), (15, 14), (15, 3), (14, 16), (14, 2), (15, 4), (14, 12), (16, 4), (14, 14), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4)]",0.00015260919462889433,0,0.00015260919462889433
138,"(21, 5)","(21, 4)",North,"[(22, 5) via East]","[(21, 5):0.00015260919462889433, (19, 6):0.00015451654326170683, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(22, 5):0.0001528476132079959, (19, 6):0.00015451654326170683, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(34, 16), (34, 15), (33, 16), (34, 14), (33, 14), (32, 16), (32, 14), (31, 16), (31, 14), (30, 16), (30, 14), (30, 13), (29, 16), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (28, 16), (30, 9), (29, 10), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (29, 6), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (30, 3), (31, 3), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (27, 16), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (26, 16), (27, 2), (27, 3), (26, 2), (27, 4), (27, 5), (25, 16), (27, 6), (27, 7), (25, 2), (27, 8), (27, 9), (25, 15), (26, 9), (24, 16), (25, 14), (25, 9), (26, 14), (24, 2), (27, 14), (27, 13), (27, 12), (27, 11), (26, 11), (24, 9), (25, 11), (23, 16), (23, 2), (24, 11), (23, 9), (24, 12), (23, 12), (22, 16), (22, 2), (22, 9), (22, 12), (21, 16), (21, 2), (21, 9), (21, 12), (20, 16), (20, 2), (20, 9), (20, 12), (20, 10), (20, 11), (19, 16), (19, 2), (19, 12), (19, 11), (18, 16), (18, 2), (18, 12), (17, 16), (17, 2), (17, 12), (17, 13), (16, 16), (16, 2), (16, 12), (17, 14), (16, 14), (15, 16), (15, 2), (15, 12), (15, 14), (15, 3), (14, 16), (14, 2), (15, 4), (14, 12), (16, 4), (14, 14), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (19, 5)]",0.00015260919462889433,0,0.00015260919462889433
139,"(22, 5)","(21, 5)",East,"[(23, 5) via East]","[(22, 5):0.0001528476132079959, (19, 6):0.00015451654326170683, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(23, 5):0.00015296682249754667, (19, 6):0.00015451654326170683, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(34, 16), (34, 15), (33, 16), (34, 14), (33, 14), (32, 16), (32, 14), (31, 16), (31, 14), (30, 16), (30, 14), (30, 13), (29, 16), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (28, 16), (30, 9), (29, 10), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (29, 6), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (30, 3), (31, 3), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (27, 16), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (26, 16), (27, 2), (27, 3), (26, 2), (27, 4), (27, 5), (25, 16), (27, 6), (27, 7), (25, 2), (27, 8), (27, 9), (25, 15), (26, 9), (24, 16), (25, 14), (25, 9), (26, 14), (24, 2), (27, 14), (27, 13), (27, 12), (27, 11), (26, 11), (24, 9), (25, 11), (23, 16), (23, 2), (24, 11), (23, 9), (24, 12), (23, 12), (22, 16), (22, 2), (22, 9), (22, 12), (21, 16), (21, 2), (21, 9), (21, 12), (20, 16), (20, 2), (20, 9), (20, 12), (20, 10), (20, 11), (19, 16), (19, 2), (19, 12), (19, 11), (18, 16), (18, 2), (18, 12), (17, 16), (17, 2), (17, 12), (17, 13), (16, 16), (16, 2), (16, 12), (17, 14), (16, 14), (15, 16), (15, 2), (15, 12), (15, 14), (15, 3), (14, 16), (14, 2), (15, 4), (14, 12), (16, 4), (14, 14), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (19, 5), (21, 5)]",0.0001528476132079959,0,0.0001528476132079959
140,"(23, 5)","(22, 5)",East,"[(24, 5) via East]","[(23, 5):0.00015296682249754667, (19, 6):0.00015451654326170683, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(24, 5):0.00015302642714232206, (19, 6):0.00015451654326170683, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(34, 16), (34, 15), (33, 16), (34, 14), (33, 14), (32, 16), (32, 14), (31, 16), (31, 14), (30, 16), (30, 14), (30, 13), (29, 16), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (28, 16), (30, 9), (29, 10), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (29, 6), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (30, 3), (31, 3), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (27, 16), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (26, 16), (27, 2), (27, 3), (26, 2), (27, 4), (27, 5), (25, 16), (27, 6), (27, 7), (25, 2), (27, 8), (27, 9), (25, 15), (26, 9), (24, 16), (25, 14), (25, 9), (26, 14), (24, 2), (27, 14), (27, 13), (27, 12), (27, 11), (26, 11), (24, 9), (25, 11), (23, 16), (23, 2), (24, 11), (23, 9), (24, 12), (23, 12), (22, 16), (22, 2), (22, 9), (22, 12), (21, 16), (21, 2), (21, 9), (21, 12), (20, 16), (20, 2), (20, 9), (20, 12), (20, 10), (20, 11), (19, 16), (19, 2), (19, 12), (19, 11), (18, 16), (18, 2), (18, 12), (17, 16), (17, 2), (17, 12), (17, 13), (16, 16), (16, 2), (16, 12), (17, 14), (16, 14), (15, 16), (15, 2), (15, 12), (15, 14), (15, 3), (14, 16), (14, 2), (15, 4), (14, 12), (16, 4), (14, 14), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (19, 5), (21, 5), (22, 5)]",0.00015296682249754667,0,0.00015296682249754667
141,"(24, 5)","(23, 5)",East,"[(24, 6) via North]","[(24, 5):0.00015302642714232206, (19, 6):0.00015451654326170683, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(24, 6):0.00015308603178709745, (19, 6):0.00015451654326170683, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(34, 16), (34, 15), (33, 16), (34, 14), (33, 14), (32, 16), (32, 14), (31, 16), (31, 14), (30, 16), (30, 14), (30, 13), (29, 16), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (28, 16), (30, 9), (29, 10), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (29, 6), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (30, 3), (31, 3), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (27, 16), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (26, 16), (27, 2), (27, 3), (26, 2), (27, 4), (27, 5), (25, 16), (27, 6), (27, 7), (25, 2), (27, 8), (27, 9), (25, 15), (26, 9), (24, 16), (25, 14), (25, 9), (26, 14), (24, 2), (27, 14), (27, 13), (27, 12), (27, 11), (26, 11), (24, 9), (25, 11), (23, 16), (23, 2), (24, 11), (23, 9), (24, 12), (23, 12), (22, 16), (22, 2), (22, 9), (22, 12), (21, 16), (21, 2), (21, 9), (21, 12), (20, 16), (20, 2), (20, 9), (20, 12), (20, 10), (20, 11), (19, 16), (19, 2), (19, 12), (19, 11), (18, 16), (18, 2), (18, 12), (17, 16), (17, 2), (17, 12), (17, 13), (16, 16), (16, 2), (16, 12), (17, 14), (16, 14), (15, 16), (15, 2), (15, 12), (15, 14), (15, 3), (14, 16), (14, 2), (15, 4), (14, 12), (16, 4), (14, 14), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (19, 5), (21, 5), (22, 5), (23, 5)]",0.00015302642714232206,0,0.00015302642714232206
142,"(24, 6)","(24, 5)",North,"[(24, 7) via North]","[(24, 6):0.00015308603178709745, (19, 6):0.00015451654326170683, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(24, 7):0.00015314563643187284, (19, 6):0.00015451654326170683, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(34, 16), (34, 15), (33, 16), (34, 14), (33, 14), (32, 16), (32, 14), (31, 16), (31, 14), (30, 16), (30, 14), (30, 13), (29, 16), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (28, 16), (30, 9), (29, 10), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (29, 6), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (30, 3), (31, 3), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (27, 16), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (26, 16), (27, 2), (27, 3), (26, 2), (27, 4), (27, 5), (25, 16), (27, 6), (27, 7), (25, 2), (27, 8), (27, 9), (25, 15), (26, 9), (24, 16), (25, 14), (25, 9), (26, 14), (24, 2), (27, 14), (27, 13), (27, 12), (27, 11), (26, 11), (24, 9), (25, 11), (23, 16), (23, 2), (24, 11), (23, 9), (24, 12), (23, 12), (22, 16), (22, 2), (22, 9), (22, 12), (21, 16), (21, 2), (21, 9), (21, 12), (20, 16), (20, 2), (20, 9), (20, 12), (20, 10), (20, 11), (19, 16), (19, 2), (19, 12), (19, 11), (18, 16), (18, 2), (18, 12), (17, 16), (17, 2), (17, 12), (17, 13), (16, 16), (16, 2), (16, 12), (17, 14), (16, 14), (15, 16), (15, 2), (15, 12), (15, 14), (15, 3), (14, 16), (14, 2), (15, 4), (14, 12), (16, 4), (14, 14), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (19, 5), (21, 5), (22, 5), (23, 5), (24, 5)]",0.00015308603178709745,0,0.00015308603178709745
143,"(24, 7)","(24, 6)",North,"[(23, 7) via West]","[(24, 7):0.00015314563643187284, (19, 6):0.00015451654326170683, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(23, 7):0.00015326484572142363, (19, 6):0.00015451654326170683, (14, 11):0.00018331396859139204, (13, 16):0.00024414050858467817, (13, 2):0.00024416192900389433, (13, 12):0.00024434912484139204, (13, 14):0.00025960791390389204]","[(34, 16), (34, 15), (33, 16), (34, 14), (33, 14), (32, 16), (32, 14), (31, 16), (31, 14), (30, 16), (30, 14), (30, 13), (29, 16), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (28, 16), (30, 9), (29, 10), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (29, 6), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (30, 3), (31, 3), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (27, 16), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (26, 16), (27, 2), (27, 3), (26, 2), (27, 4), (27, 5), (25, 16), (27, 6), (27, 7), (25, 2), (27, 8), (27, 9), (25, 15), (26, 9), (24, 16), (25, 14), (25, 9), (26, 14), (24, 2), (27, 14), (27, 13), (27, 12), (27, 11), (26, 11), (24, 9), (25, 11), (23, 16), (23, 2), (24, 11), (23, 9), (24, 12), (23, 12), (22, 16), (22, 2), (22, 9), (22, 12), (21, 16), (21, 2), (21, 9), (21, 12), (20, 16), (20, 2), (20, 9), (20, 12), (20, 10), (20, 11), (19, 16), (19, 2), (19, 12), (19, 11), (18, 16), (18, 2), (18, 12), (17, 16), (17, 2), (17, 12), (17, 13), (16, 16), (16, 2), (16, 12), (17, 14), (16, 14), (15, 16), (15, 2), (15, 12), (15, 14), (15, 3), (14, 16), (14, 2), (15, 4), (14, 12), (16, 4), (14, 14), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (19, 5), (21, 5), (22, 5), (23, 5), (24, 5), (24, 6)]",0.00015314563643187284,0,0.00015314563643187284
